#FamilyID	pvalue	Significant at 0.05
N0.HOG0008487	0.876	n
N0.HOG0008488	0.949	n
N0.HOG0008489	0.832	n
N0.HOG0008490	0.813	n
N0.HOG0008491	0.867	n
N0.HOG0008492	0.813	n
N0.HOG0008493	0.87	n
N0.HOG0008496	0.636	n
N0.HOG0008497	0.828	n
N0.HOG0008499	0.828	n
N0.HOG0008500	0.855	n
N0.HOG0008501	0.82	n
N0.HOG0008504	0.877	n
N0.HOG0008505	0.813	n
N0.HOG0008507	0.813	n
N0.HOG0008513	0.813	n
N0.HOG0008514	0.903	n
N0.HOG0008515	0.813	n
N0.HOG0008517	0.813	n
N0.HOG0008518	0.836	n
N0.HOG0008519	0.813	n
N0.HOG0008520	0.813	n
N0.HOG0008521	0.813	n
N0.HOG0008522	0.813	n
N0.HOG0008523	0.813	n
N0.HOG0008524	0.813	n
N0.HOG0008525	0.9	n
N0.HOG0008526	0.839	n
N0.HOG0008528	0.813	n
N0.HOG0008530	0.902	n
N0.HOG0008531	0.871	n
N0.HOG0008532	0.813	n
N0.HOG0008533	0.813	n
N0.HOG0008534	0.813	n
N0.HOG0008535	0.984	n
N0.HOG0008536	0.813	n
N0.HOG0008537	0.813	n
N0.HOG0008538	0.813	n
N0.HOG0008540	0.813	n
N0.HOG0008541	0.911	n
N0.HOG0008542	0.813	n
N0.HOG0008543	0.813	n
N0.HOG0008544	0.875	n
N0.HOG0008545	0.813	n
N0.HOG0008546	0.626	n
N0.HOG0008547	0.813	n
N0.HOG0008549	0.879	n
N0.HOG0008550	0.879	n
N0.HOG0008552	0.813	n
N0.HOG0008553	0.813	n
N0.HOG0008555	0.813	n
N0.HOG0008556	0.813	n
N0.HOG0008557	0.813	n
N0.HOG0008558	0.99	n
N0.HOG0008559	0.813	n
N0.HOG0008561	0.813	n
N0.HOG0008564	0.464	n
N0.HOG0008566	0.9	n
N0.HOG0008567	0.803	n
N0.HOG0008568	0.828	n
N0.HOG0008569	0.813	n
N0.HOG0008570	0.813	n
N0.HOG0008571	0.813	n
N0.HOG0008572	0.905	n
N0.HOG0008573	0.828	n
N0.HOG0008574	0.813	n
N0.HOG0008575	0.813	n
N0.HOG0008576	0.813	n
N0.HOG0008577	0.858	n
N0.HOG0008578	0.589	n
N0.HOG0008579	0.876	n
N0.HOG0008580	0.813	n
N0.HOG0008581	0.847	n
N0.HOG0008582	0.813	n
N0.HOG0008584	0.813	n
N0.HOG0008585	0.813	n
N0.HOG0008587	0.813	n
N0.HOG0008588	0.876	n
N0.HOG0008590	0.813	n
N0.HOG0008591	0.873	n
N0.HOG0008592	0.813	n
N0.HOG0008593	0.813	n
N0.HOG0008594	0.813	n
N0.HOG0008595	0.813	n
N0.HOG0008597	0.813	n
N0.HOG0008598	0.813	n
N0.HOG0008602	0.813	n
N0.HOG0008603	0.909	n
N0.HOG0008605	0.836	n
N0.HOG0008606	0.881	n
N0.HOG0008607	0.872	n
N0.HOG0008608	0.813	n
N0.HOG0008610	0.843	n
N0.HOG0008611	0.813	n
N0.HOG0008612	0.813	n
N0.HOG0008613	0.813	n
N0.HOG0008614	0.813	n
N0.HOG0008615	0.813	n
N0.HOG0008616	0.813	n
N0.HOG0008622	0.813	n
N0.HOG0008623	0.813	n
N0.HOG0008624	0.813	n
N0.HOG0008625	0.813	n
N0.HOG0008626	0.813	n
N0.HOG0008627	0.9	n
N0.HOG0008628	0.813	n
N0.HOG0008629	0.82	n
N0.HOG0008630	0.813	n
N0.HOG0008631	0.813	n
N0.HOG0008634	0.94	n
N0.HOG0008635	0.813	n
N0.HOG0008636	0.813	n
N0.HOG0008637	0.847	n
N0.HOG0008638	0.22	n
N0.HOG0008640	0.813	n
N0.HOG0008641	0.871	n
N0.HOG0008642	0.813	n
N0.HOG0008643	0.836	n
N0.HOG0008644	0.884	n
N0.HOG0008645	0.884	n
N0.HOG0008646	0.813	n
N0.HOG0008647	0.841	n
N0.HOG0008648	0.836	n
N0.HOG0008649	0.908	n
N0.HOG0008650	0.813	n
N0.HOG0008651	0.813	n
N0.HOG0008653	0.813	n
N0.HOG0008654	0.813	n
N0.HOG0008655	0.876	n
N0.HOG0008660	0.813	n
N0.HOG0008661	0.813	n
N0.HOG0008662	0.813	n
N0.HOG0008664	0.813	n
N0.HOG0008665	0.879	n
N0.HOG0008668	0.813	n
N0.HOG0008669	0.875	n
N0.HOG0008670	0.813	n
N0.HOG0008671	0.828	n
N0.HOG0008672	0.813	n
N0.HOG0008673	0.813	n
N0.HOG0008674	0.813	n
N0.HOG0008675	0.813	n
N0.HOG0008676	0.813	n
N0.HOG0008677	0.813	n
N0.HOG0008678	0.876	n
N0.HOG0008679	0.813	n
N0.HOG0008680	0.813	n
N0.HOG0008681	0.866	n
N0.HOG0008682	0.828	n
N0.HOG0008683	0.813	n
N0.HOG0008684	0.813	n
N0.HOG0008685	0.813	n
N0.HOG0008686	0.813	n
N0.HOG0008688	0.813	n
N0.HOG0008691	0.813	n
N0.HOG0008692	0.813	n
N0.HOG0008693	0.813	n
N0.HOG0008694	0.813	n
N0.HOG0008695	0.59	n
N0.HOG0008696	0.879	n
N0.HOG0008697	0.813	n
N0.HOG0008699	0.422	n
N0.HOG0008700	0.813	n
N0.HOG0008701	0.813	n
N0.HOG0008703	0.813	n
N0.HOG0008704	0.813	n
N0.HOG0008705	0.813	n
N0.HOG0008706	0.813	n
N0.HOG0008707	0.813	n
N0.HOG0008708	0.813	n
N0.HOG0008709	0.884	n
N0.HOG0008711	0.803	n
N0.HOG0008713	0.813	n
N0.HOG0008714	0.839	n
N0.HOG0008715	0.845	n
N0.HOG0008716	0.813	n
N0.HOG0008717	0.813	n
N0.HOG0008718	0.891	n
N0.HOG0008719	0.813	n
N0.HOG0008721	0.813	n
N0.HOG0008722	0.813	n
N0.HOG0008723	0.778	n
N0.HOG0008724	0.851	n
N0.HOG0008728	0.546	n
N0.HOG0008729	0.813	n
N0.HOG0008730	0.845	n
N0.HOG0008731	0.813	n
N0.HOG0008732	0.813	n
N0.HOG0008733	0.813	n
N0.HOG0008734	0.813	n
N0.HOG0008735	0.881	n
N0.HOG0008736	0.681	n
N0.HOG0008737	0.804	n
N0.HOG0008739	0.813	n
N0.HOG0008741	0.525	n
N0.HOG0008742	0.813	n
N0.HOG0008743	0.935	n
N0.HOG0008744	0.813	n
N0.HOG0008745	0.9	n
N0.HOG0008746	0.902	n
N0.HOG0008747	0.813	n
N0.HOG0008748	0.836	n
N0.HOG0008749	0.971	n
N0.HOG0008750	0.836	n
N0.HOG0008751	0.813	n
N0.HOG0008752	0.601	n
N0.HOG0008753	0.9	n
N0.HOG0008754	0.813	n
N0.HOG0008755	0.813	n
N0.HOG0008757	0.813	n
N0.HOG0008758	0.813	n
N0.HOG0008760	0.813	n
N0.HOG0008761	0.877	n
N0.HOG0008763	0.609	n
N0.HOG0008764	0.813	n
N0.HOG0008765	0.847	n
N0.HOG0008766	0.836	n
N0.HOG0008767	0.813	n
N0.HOG0008768	0.879	n
N0.HOG0008769	0.813	n
N0.HOG0008771	0.713	n
N0.HOG0008772	0.813	n
N0.HOG0008773	0.813	n
N0.HOG0008775	0.879	n
N0.HOG0008776	0.867	n
N0.HOG0008777	0.813	n
N0.HOG0008778	0.813	n
N0.HOG0008780	0.876	n
N0.HOG0008781	0.877	n
N0.HOG0008782	0.838	n
N0.HOG0008783	0.813	n
N0.HOG0008784	0.847	n
N0.HOG0008785	0.831	n
N0.HOG0008786	0.813	n
N0.HOG0008787	0.813	n
N0.HOG0008788	0.551	n
N0.HOG0008789	0.812	n
N0.HOG0008790	0.766	n
N0.HOG0008791	0.221	n
N0.HOG0008792	0.813	n
N0.HOG0008793	0.813	n
N0.HOG0008794	0.813	n
N0.HOG0008795	0.813	n
N0.HOG0008796	0.813	n
N0.HOG0008797	0.6	n
N0.HOG0008798	0.813	n
N0.HOG0008799	0.813	n
N0.HOG0008800	0.813	n
N0.HOG0008801	0.897	n
N0.HOG0008802	0.813	n
N0.HOG0008803	0.847	n
N0.HOG0008804	0.813	n
N0.HOG0008805	0.813	n
N0.HOG0008806	0.813	n
N0.HOG0008807	0.813	n
N0.HOG0008808	0.836	n
N0.HOG0008810	0.813	n
N0.HOG0008811	0.573	n
N0.HOG0008812	0.813	n
N0.HOG0008813	0.813	n
N0.HOG0008816	0.813	n
N0.HOG0008817	0.813	n
N0.HOG0008818	0.813	n
N0.HOG0008820	0.813	n
N0.HOG0008821	0.889	n
N0.HOG0008822	0.877	n
N0.HOG0008823	0.813	n
N0.HOG0008824	0.813	n
N0.HOG0008825	0.813	n
N0.HOG0008828	0.813	n
N0.HOG0008830	0.743	n
N0.HOG0008831	0.813	n
N0.HOG0008832	0.813	n
N0.HOG0008833	0.715	n
N0.HOG0008835	0.813	n
N0.HOG0008836	0.813	n
N0.HOG0008837	0.843	n
N0.HOG0008838	0.813	n
N0.HOG0008839	0.813	n
N0.HOG0008840	0.813	n
N0.HOG0008843	0.813	n
N0.HOG0008844	0.813	n
N0.HOG0008845	0.813	n
N0.HOG0008846	0.899	n
N0.HOG0008848	0.813	n
N0.HOG0008849	0.813	n
N0.HOG0008850	0.813	n
N0.HOG0008851	0.828	n
N0.HOG0008852	0.828	n
N0.HOG0008853	0.828	n
N0.HOG0008854	0.813	n
N0.HOG0008855	0.813	n
N0.HOG0008856	0.813	n
N0.HOG0008857	0.813	n
N0.HOG0008858	0.877	n
N0.HOG0008860	0.813	n
N0.HOG0008861	0.813	n
N0.HOG0008862	0.813	n
N0.HOG0008863	0.841	n
N0.HOG0008864	0.828	n
N0.HOG0008865	0.828	n
N0.HOG0008867	0.813	n
N0.HOG0008868	0.813	n
N0.HOG0008869	0.729	n
N0.HOG0008870	0.876	n
N0.HOG0008871	0.813	n
N0.HOG0008872	0.813	n
N0.HOG0008875	0.571	n
N0.HOG0008876	0.813	n
N0.HOG0008877	0.813	n
N0.HOG0008878	0.852	n
N0.HOG0008879	0.879	n
N0.HOG0008880	0.813	n
N0.HOG0008881	0.877	n
N0.HOG0008883	0.813	n
N0.HOG0008884	0.813	n
N0.HOG0008888	0.813	n
N0.HOG0008889	0.839	n
N0.HOG0008890	0.813	n
N0.HOG0008891	0.295	n
N0.HOG0008892	0.876	n
N0.HOG0008893	0.813	n
N0.HOG0008895	0.813	n
N0.HOG0008896	0.828	n
N0.HOG0008897	0.813	n
N0.HOG0008898	0.813	n
N0.HOG0008899	0.813	n
N0.HOG0008900	0.843	n
N0.HOG0008901	0.863	n
N0.HOG0008902	0.813	n
N0.HOG0008903	0.813	n
N0.HOG0008904	0.813	n
N0.HOG0008905	0.879	n
N0.HOG0008906	0.813	n
N0.HOG0008907	0.813	n
N0.HOG0008908	0.813	n
N0.HOG0008909	0.813	n
N0.HOG0008910	0.94	n
N0.HOG0008911	0.877	n
N0.HOG0008912	0.813	n
N0.HOG0008913	0.813	n
N0.HOG0008914	0.813	n
N0.HOG0008915	0.813	n
N0.HOG0008916	0.813	n
N0.HOG0008917	0.836	n
N0.HOG0008918	0.813	n
N0.HOG0008919	0.754	n
N0.HOG0008920	0.813	n
N0.HOG0008923	0.813	n
N0.HOG0008924	0.551	n
N0.HOG0008925	0.813	n
N0.HOG0008926	0.813	n
N0.HOG0008927	0.813	n
N0.HOG0008928	0.813	n
N0.HOG0008929	0.813	n
N0.HOG0008931	0.813	n
N0.HOG0008932	0.813	n
N0.HOG0008933	0.813	n
N0.HOG0008934	0.521	n
N0.HOG0008936	0.813	n
N0.HOG0008937	0.852	n
N0.HOG0008938	0.813	n
N0.HOG0008939	0.813	n
N0.HOG0008940	0.813	n
N0.HOG0008941	0.813	n
N0.HOG0008942	0.813	n
N0.HOG0008943	0.813	n
N0.HOG0008944	0.813	n
N0.HOG0008945	0.813	n
N0.HOG0008946	0.813	n
N0.HOG0008947	0.852	n
N0.HOG0008948	0.813	n
N0.HOG0008949	0.813	n
N0.HOG0008950	0.813	n
N0.HOG0008952	0.813	n
N0.HOG0008953	0.813	n
N0.HOG0008955	0.875	n
N0.HOG0008956	0.813	n
N0.HOG0008957	0.63	n
N0.HOG0008958	0.813	n
N0.HOG0008959	0.812	n
N0.HOG0008960	0.785	n
N0.HOG0008961	0.813	n
N0.HOG0008962	0.877	n
N0.HOG0008963	0.813	n
N0.HOG0008964	0.221	n
N0.HOG0008965	0.813	n
N0.HOG0008966	0.042	y
N0.HOG0008967	0.867	n
N0.HOG0008968	0.813	n
N0.HOG0008969	0.813	n
N0.HOG0008970	0.843	n
N0.HOG0008971	0.004	y
N0.HOG0008972	0.839	n
N0.HOG0008973	0.813	n
N0.HOG0008974	0.813	n
N0.HOG0008975	0.813	n
N0.HOG0008976	0.813	n
N0.HOG0008977	0.881	n
N0.HOG0008978	0.877	n
N0.HOG0008979	0.866	n
N0.HOG0008980	0.813	n
N0.HOG0008981	0.813	n
N0.HOG0008982	0.813	n
N0.HOG0008983	0.813	n
N0.HOG0008984	0.813	n
N0.HOG0008985	0.813	n
N0.HOG0008986	0.813	n
N0.HOG0008987	0.813	n
N0.HOG0008988	0.813	n
N0.HOG0008989	0.888	n
N0.HOG0008990	0.944	n
N0.HOG0008991	0.813	n
N0.HOG0008993	0.813	n
N0.HOG0008994	0.813	n
N0.HOG0008995	0.813	n
N0.HOG0008996	0.813	n
N0.HOG0008997	0.813	n
N0.HOG0008999	0.813	n
N0.HOG0009000	0.813	n
N0.HOG0009001	0.813	n
N0.HOG0009003	0.813	n
N0.HOG0009004	0.813	n
N0.HOG0009006	0.813	n
N0.HOG0009008	0.866	n
N0.HOG0009009	0.812	n
N0.HOG0009011	0.813	n
N0.HOG0009012	0.602	n
N0.HOG0009014	0.828	n
N0.HOG0009016	0.813	n
N0.HOG0009017	0.813	n
N0.HOG0009018	0.813	n
N0.HOG0009019	0.813	n
N0.HOG0009021	0.876	n
N0.HOG0009022	0.813	n
N0.HOG0009023	0.732	n
N0.HOG0009024	0.876	n
N0.HOG0009025	0.828	n
N0.HOG0009026	0.813	n
N0.HOG0009029	0.602	n
N0.HOG0009030	0.813	n
N0.HOG0009031	0.813	n
N0.HOG0009032	0.851	n
N0.HOG0009034	0.905	n
N0.HOG0009035	0.813	n
N0.HOG0009036	0.813	n
N0.HOG0009039	0.839	n
N0.HOG0009040	0.813	n
N0.HOG0009041	0.813	n
N0.HOG0009042	0.903	n
N0.HOG0009043	0.828	n
N0.HOG0009044	0.876	n
N0.HOG0009045	0.813	n
N0.HOG0009048	0.829	n
N0.HOG0009052	0.155	n
N0.HOG0009058	0.658	n
N0.HOG0009061	0.72	n
N0.HOG0009062	0.876	n
N0.HOG0009064	0.836	n
N0.HOG0009065	0.876	n
N0.HOG0009066	0.876	n
N0.HOG0009070	0.935	n
N0.HOG0009073	0.338	n
N0.HOG0009074	0.974	n
N0.HOG0009075	0.35	n
N0.HOG0009076	0.821	n
N0.HOG0009079	0.876	n
N0.HOG0009080	0.66	n
N0.HOG0009081	0.829	n
N0.HOG0009082	0.222	n
N0.HOG0009083	0.626	n
N0.HOG0009085	0.033	y
N0.HOG0009088	0.581	n
N0.HOG0009125	0.001	y
N0.HOG0009147	0.75	n
N0.HOG0009148	0.736	n
N0.HOG0009150	0.517	n
N0.HOG0009151	0.791	n
N0.HOG0009152	0.736	n
N0.HOG0009155	0.753	n
N0.HOG0009157	0.761	n
N0.HOG0009158	0.743	n
N0.HOG0009161	0.789	n
N0.HOG0009163	0.903	n
N0.HOG0009164	0.845	n
N0.HOG0009166	0.728	n
N0.HOG0009167	0.736	n
N0.HOG0009168	0.736	n
N0.HOG0009169	0.736	n
N0.HOG0009171	0.688	n
N0.HOG0009172	0.401	n
N0.HOG0009174	0.794	n
N0.HOG0009179	0.316	n
N0.HOG0009181	0.743	n
N0.HOG0009183	0.743	n
N0.HOG0009185	0.723	n
N0.HOG0009186	0.728	n
N0.HOG0009187	0.723	n
N0.HOG0009189	0.845	n
N0.HOG0009190	0.816	n
N0.HOG0009191	0.736	n
N0.HOG0009192	0.774	n
N0.HOG0009194	0.761	n
N0.HOG0009195	0.736	n
N0.HOG0009196	0.736	n
N0.HOG0009197	0.736	n
N0.HOG0009198	0.767	n
N0.HOG0009200	0.766	n
N0.HOG0009201	0.736	n
N0.HOG0009202	0.728	n
N0.HOG0009205	0.736	n
N0.HOG0009207	0.723	n
N0.HOG0009211	0.767	n
N0.HOG0009213	0.728	n
N0.HOG0009218	0.722	n
N0.HOG0009227	0.635	n
N0.HOG0009228	0.736	n
N0.HOG0009229	0.86	n
N0.HOG0009230	0.433	n
N0.HOG0009232	0.736	n
N0.HOG0009233	0.717	n
N0.HOG0009236	0.952	n
N0.HOG0009238	0.743	n
N0.HOG0009239	0.753	n
N0.HOG0009245	0.728	n
N0.HOG0009247	0.791	n
N0.HOG0009249	0.721	n
N0.HOG0009250	0.728	n
N0.HOG0009251	0.736	n
N0.HOG0009253	0.767	n
N0.HOG0009254	0.861	n
N0.HOG0009258	0.728	n
N0.HOG0009259	0.728	n
N0.HOG0009260	0.736	n
N0.HOG0009261	0.779	n
N0.HOG0009262	0.804	n
N0.HOG0009263	0.779	n
N0.HOG0009264	0.728	n
N0.HOG0009265	0.698	n
N0.HOG0009266	0.762	n
N0.HOG0009267	0.75	n
N0.HOG0009268	0.721	n
N0.HOG0009269	0.721	n
N0.HOG0009270	0.745	n
N0.HOG0009271	0.78	n
N0.HOG0009274	0.722	n
N0.HOG0009275	0.728	n
N0.HOG0009276	0.717	n
N0.HOG0009279	0.501	n
N0.HOG0009282	0.728	n
N0.HOG0009284	0.736	n
N0.HOG0009286	0.728	n
N0.HOG0009287	0.717	n
N0.HOG0009288	0.728	n
N0.HOG0009289	0.568	n
N0.HOG0009290	0.745	n
N0.HOG0009291	0.657	n
N0.HOG0009293	0.661	n
N0.HOG0009294	0.728	n
N0.HOG0009295	0.736	n
N0.HOG0009296	0.713	n
N0.HOG0009297	0.75	n
N0.HOG0009299	0.75	n
N0.HOG0009300	0.612	n
N0.HOG0009301	0.787	n
N0.HOG0009302	0.719	n
N0.HOG0009303	0.736	n
N0.HOG0009304	0.267	n
N0.HOG0009305	0.672	n
N0.HOG0009306	0.783	n
N0.HOG0009310	0.767	n
N0.HOG0009311	0.736	n
N0.HOG0009312	0.767	n
N0.HOG0009313	0.723	n
N0.HOG0009314	0.809	n
N0.HOG0009315	0.736	n
N0.HOG0009316	0.337	n
N0.HOG0009317	0.759	n
N0.HOG0009319	0.771	n
N0.HOG0009320	0.736	n
N0.HOG0009321	0.75	n
N0.HOG0009322	0.736	n
N0.HOG0009324	0.728	n
N0.HOG0009325	0.728	n
N0.HOG0009326	0.736	n
N0.HOG0009329	0.75	n
N0.HOG0009330	0.723	n
N0.HOG0009331	0.779	n
N0.HOG0009333	0.366	n
N0.HOG0009338	0.736	n
N0.HOG0009341	0.661	n
N0.HOG0009342	0.811	n
N0.HOG0009343	0.743	n
N0.HOG0009344	0.761	n
N0.HOG0009345	0.736	n
N0.HOG0009346	0.736	n
N0.HOG0009347	0.723	n
N0.HOG0009348	0.743	n
N0.HOG0009349	0.816	n
N0.HOG0009350	0.736	n
N0.HOG0009351	0.793	n
N0.HOG0009353	0.723	n
N0.HOG0009355	0.736	n
N0.HOG0009356	0.736	n
N0.HOG0009357	0.455	n
N0.HOG0009362	0.787	n
N0.HOG0009363	0.515	n
N0.HOG0009364	0.783	n
N0.HOG0009365	0.736	n
N0.HOG0009366	0.729	n
N0.HOG0009367	0.753	n
N0.HOG0009369	0.661	n
N0.HOG0009370	0.577	n
N0.HOG0009371	0.811	n
N0.HOG0009373	0.811	n
N0.HOG0009374	0.736	n
N0.HOG0009376	0.743	n
N0.HOG0009378	0.642	n
N0.HOG0009379	0.783	n
N0.HOG0009380	0.883	n
N0.HOG0009381	0.723	n
N0.HOG0009382	0.736	n
N0.HOG0009383	0.741	n
N0.HOG0009387	0.789	n
N0.HOG0009388	0.75	n
N0.HOG0009390	0.232	n
N0.HOG0009392	0.717	n
N0.HOG0009395	0.743	n
N0.HOG0009397	0.768	n
N0.HOG0009398	0.736	n
N0.HOG0009400	0.845	n
N0.HOG0009402	0.767	n
N0.HOG0009406	0.75	n
N0.HOG0009407	0.657	n
N0.HOG0009408	0.67	n
N0.HOG0009410	0.728	n
N0.HOG0009412	0.743	n
N0.HOG0009414	0.736	n
N0.HOG0009415	0.779	n
N0.HOG0009416	0.59	n
N0.HOG0009417	0.779	n
N0.HOG0009418	0.736	n
N0.HOG0009420	0.736	n
N0.HOG0009422	0.714	n
N0.HOG0009423	0.728	n
N0.HOG0009424	0.736	n
N0.HOG0009425	0.728	n
N0.HOG0009426	0.783	n
N0.HOG0009427	0.783	n
N0.HOG0009429	0.743	n
N0.HOG0009433	0.741	n
N0.HOG0009434	0.728	n
N0.HOG0009436	0.774	n
N0.HOG0009438	0.75	n
N0.HOG0009440	0.736	n
N0.HOG0009442	0.75	n
N0.HOG0009447	0.851	n
N0.HOG0009448	0.75	n
N0.HOG0009450	0.59	n
N0.HOG0009451	0.736	n
N0.HOG0009452	0.736	n
N0.HOG0009456	0.599	n
N0.HOG0009457	0.723	n
N0.HOG0009459	0.645	n
N0.HOG0009460	0.676	n
N0.HOG0009461	0.78	n
N0.HOG0009463	0.779	n
N0.HOG0009464	0.736	n
N0.HOG0009468	0.723	n
N0.HOG0009471	0.845	n
N0.HOG0009473	0.761	n
N0.HOG0009475	0.736	n
N0.HOG0009476	0.728	n
N0.HOG0009477	0.845	n
N0.HOG0009478	0.779	n
N0.HOG0009479	0.75	n
N0.HOG0009480	0.816	n
N0.HOG0009484	0.189	n
N0.HOG0009486	0.787	n
N0.HOG0009489	0.736	n
N0.HOG0009490	0.759	n
N0.HOG0009491	0.728	n
N0.HOG0009492	0.762	n
N0.HOG0009493	0.736	n
N0.HOG0009494	0.723	n
N0.HOG0009495	0.717	n
N0.HOG0009497	0.705	n
N0.HOG0009502	0.743	n
N0.HOG0009504	0.663	n
N0.HOG0009509	0.723	n
N0.HOG0009510	0.09	n
N0.HOG0009512	0.783	n
N0.HOG0009513	0.743	n
N0.HOG0009514	0.717	n
N0.HOG0009516	0.999	n
N0.HOG0009517	0.377	n
N0.HOG0009519	0.782	n
N0.HOG0009522	0.744	n
N0.HOG0009524	0.767	n
N0.HOG0009525	0.75	n
N0.HOG0009526	0.728	n
N0.HOG0009527	0.774	n
N0.HOG0009528	0.753	n
N0.HOG0009529	0.736	n
N0.HOG0009530	0.104	n
N0.HOG0009531	0.736	n
N0.HOG0009532	0.783	n
N0.HOG0009533	0.753	n
N0.HOG0009538	0.809	n
N0.HOG0009541	0.803	n
N0.HOG0009542	0.679	n
N0.HOG0009543	0.74	n
N0.HOG0009550	0.736	n
N0.HOG0009553	0.713	n
N0.HOG0009554	0.787	n
N0.HOG0009555	0.172	n
N0.HOG0009556	0.816	n
N0.HOG0009557	0.728	n
N0.HOG0009559	0.75	n
N0.HOG0009560	0.671	n
N0.HOG0009563	0.753	n
N0.HOG0009564	0.728	n
N0.HOG0009566	0.75	n
N0.HOG0009568	0.845	n
N0.HOG0009569	0.785	n
N0.HOG0009570	0.783	n
N0.HOG0009573	0.736	n
N0.HOG0009574	0.736	n
N0.HOG0009575	0.774	n
N0.HOG0009578	0.728	n
N0.HOG0009580	0.655	n
N0.HOG0009582	0.736	n
N0.HOG0009590	0.527	n
N0.HOG0009591	0.708	n
N0.HOG0009592	0.75	n
N0.HOG0009593	0.104	n
N0.HOG0009595	0.74	n
N0.HOG0009597	0.761	n
N0.HOG0009600	0.796	n
N0.HOG0009602	0.723	n
N0.HOG0009603	0.793	n
N0.HOG0009604	0.65	n
N0.HOG0009606	0.723	n
N0.HOG0009607	0.723	n
N0.HOG0009609	0.721	n
N0.HOG0009610	0.736	n
N0.HOG0009611	0.75	n
N0.HOG0009614	0.736	n
N0.HOG0009616	0.736	n
N0.HOG0009619	0.767	n
N0.HOG0009622	0.736	n
N0.HOG0009623	0.693	n
N0.HOG0009627	0.736	n
N0.HOG0009629	0.728	n
N0.HOG0009630	0.743	n
N0.HOG0009631	0.437	n
N0.HOG0009633	0.803	n
N0.HOG0009634	0.845	n
N0.HOG0009635	0.845	n
N0.HOG0009637	0.728	n
N0.HOG0009638	0.728	n
N0.HOG0009639	0.717	n
N0.HOG0009642	0.843	n
N0.HOG0009644	0.736	n
N0.HOG0009645	0.782	n
N0.HOG0009647	0.728	n
N0.HOG0009649	0.851	n
N0.HOG0009656	0.736	n
N0.HOG0009657	0.743	n
N0.HOG0009658	0.736	n
N0.HOG0009661	0.728	n
N0.HOG0009664	0.783	n
N0.HOG0009665	0.647	n
N0.HOG0009666	0.736	n
N0.HOG0009668	0.791	n
N0.HOG0009672	0.809	n
N0.HOG0009673	0.728	n
N0.HOG0009674	0.787	n
N0.HOG0009675	0.447	n
N0.HOG0009676	0.672	n
N0.HOG0009678	0.661	n
N0.HOG0009680	0.736	n
N0.HOG0009683	0.736	n
N0.HOG0009684	0.75	n
N0.HOG0009685	0.736	n
N0.HOG0009686	0.865	n
N0.HOG0009687	0.75	n
N0.HOG0009688	0.411	n
N0.HOG0009689	0.736	n
N0.HOG0009691	0.736	n
N0.HOG0009692	0.652	n
N0.HOG0009694	0.774	n
N0.HOG0009695	0.779	n
N0.HOG0009696	0.793	n
N0.HOG0009697	0.779	n
N0.HOG0009699	0.787	n
N0.HOG0009700	0.736	n
N0.HOG0009702	0.753	n
N0.HOG0009705	0.767	n
N0.HOG0009706	0.741	n
N0.HOG0009707	0.811	n
N0.HOG0009708	0.723	n
N0.HOG0009712	0.75	n
N0.HOG0009715	0.728	n
N0.HOG0009716	0.753	n
N0.HOG0009717	0.783	n
N0.HOG0009718	0.672	n
N0.HOG0009719	0.761	n
N0.HOG0009720	0.717	n
N0.HOG0009721	0.787	n
N0.HOG0009722	0.761	n
N0.HOG0009723	0.848	n
N0.HOG0009724	0.743	n
N0.HOG0009726	0.774	n
N0.HOG0009727	0.761	n
N0.HOG0009730	0.655	n
N0.HOG0009732	0.728	n
N0.HOG0009733	0.728	n
N0.HOG0009734	0.272	n
N0.HOG0009738	0.477	n
N0.HOG0009740	0.761	n
N0.HOG0009744	0.779	n
N0.HOG0009745	0.736	n
N0.HOG0009749	0.736	n
N0.HOG0009750	0.743	n
N0.HOG0009751	0.761	n
N0.HOG0009752	0.75	n
N0.HOG0009753	0.792	n
N0.HOG0009754	0.774	n
N0.HOG0009759	0.728	n
N0.HOG0009761	0.75	n
N0.HOG0009762	0.743	n
N0.HOG0009767	0.728	n
N0.HOG0009768	0.845	n
N0.HOG0009769	0.723	n
N0.HOG0009771	0.743	n
N0.HOG0009772	0.736	n
N0.HOG0009773	0.75	n
N0.HOG0009775	0.736	n
N0.HOG0009779	0.736	n
N0.HOG0009780	0.787	n
N0.HOG0009782	0.761	n
N0.HOG0009783	0.743	n
N0.HOG0009784	0.672	n
N0.HOG0009785	0.723	n
N0.HOG0009786	0.707	n
N0.HOG0009791	0.815	n
N0.HOG0009793	0.75	n
N0.HOG0009795	0.736	n
N0.HOG0009796	0.663	n
N0.HOG0009797	0.728	n
N0.HOG0009798	0.766	n
N0.HOG0009799	0.655	n
N0.HOG0009801	0.736	n
N0.HOG0009802	0.851	n
N0.HOG0009803	0.868	n
N0.HOG0009804	0.728	n
N0.HOG0009806	0.743	n
N0.HOG0009807	0.521	n
N0.HOG0009808	0.75	n
N0.HOG0009809	0.743	n
N0.HOG0009811	0.232	n
N0.HOG0009812	0.707	n
N0.HOG0009813	0.743	n
N0.HOG0009816	0.757	n
N0.HOG0009817	0.736	n
N0.HOG0009818	0.743	n
N0.HOG0009819	0.728	n
N0.HOG0009821	0.845	n
N0.HOG0009824	0.736	n
N0.HOG0009825	0.743	n
N0.HOG0009826	0.781	n
N0.HOG0009829	0.771	n
